source,sheet_outcome,queue_id,project_name,pto,study_area,poi,county,state,tech_1,mw_1,tech_2,mw_2,tech_3,mw_3,mw_poi,date_received,date_queue,date_cod_requested,date_cod_current_or_actual,status_raw,study_process,date_withdrawn,withdraw_reason
public_queue,completed,73,PACIFIC WIND,SCE,Northern,Whirlwind Sub 230kV Bus,KERN,CA,Wind Turbine,141.3,,,,,141.3,2005-06-06,2005-06-27 07:00:00,2007-12-31 08:00:00,2012-07-20 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,74,HATCHET RIDGE WIND FARM PROJECT,PGAE,,Pit #3-Round Mountain 230kV  Line,SHASTA,CA,Wind Turbine,102.0,,,,,102.0,2005-07-12,2005-07-12 07:00:00,2007-12-15 08:00:00,2010-11-18 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,75,CHOWCHILLA BIOMASS,PGAE,,Le Grand-Chowcilla 115 kV,MADERA,CA,Biofuel,10.5,,,,,10.5,2005-04-28,2005-07-15 07:00:00,2005-12-31 08:00:00,2009-05-19 07:00:00,COMPLETED,AMEND 39,,
public_queue,completed,76,EL NIDO,PGAE,,Merced #1 70 kV circuit,MERCED,CA,Biofuel,10.5,,,,,10.5,2005-04-28,2005-07-15 07:00:00,2006-07-01 07:00:00,2009-05-18 07:00:00,COMPLETED,AMEND 39,,
public_queue,completed,84,AVALON HYBRID,SCE,Northern,Whirlwind Sub 230kV Bus,KERN,CA,Solar,100.0,,,,,100.0,2005-11-22,2005-12-01 08:00:00,2009-12-31 08:00:00,2019-11-09 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,93,VOYAGER WIND,SCE,Northern,Windhub Substation 220kV bus,KERN,CA,Wind Turbine,220.0,,,,,220.0,2006-02-15,2006-03-01 08:00:00,2008-12-31 08:00:00,2021-04-26 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,95,CPC EAST,SCE,Northern,Windhub Substation 220kV bus,KERN,CA,Wind Turbine,550.0,,,,,550.0,2006-02-10,2006-03-01 08:00:00,2009-12-31 08:00:00,2012-02-14 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,98,DIABLO CANYON P.P. UNIT 1,PGAE,,Diablo Canyon Substation Cirvuit Breakers 532 and 632,SAN LUIS OBISPO,CA,Nuclear,37.0,,,,,37.0,2006-03-09,2006-03-09 08:00:00,2005-12-08 08:00:00,2005-12-31 08:00:00,COMPLETED,TC,,
public_queue,completed,99,DIABLO CANYON P.P. UNIT 2,PGAE,,Diablo Canyon Substation Circuit Breakers 542 and 642,SAN LUIS OBISPO,CA,Natural Gas,45.0,,,,,45.0,2006-03-29,2006-03-29 08:00:00,2006-06-08 07:00:00,2006-06-07 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,108,SOLANO WIND PROJECT - PHASE 3 (230KV),PGAE,,Lambie-Contra Costa 230 kV,SOLANO,CA,Wind Turbine,128.0,,,,,128.0,2006-06-09,2006-06-09 07:00:00,2011-03-01 08:00:00,2012-03-04 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,119,VOYAGER WIND 2,SCE,Northern,Windhub Sub 230kV Bus,KERN,CA,Wind Turbine,500.0,,,,,500.0,2006-08-08,2006-08-08 07:00:00,2013-12-31 08:00:00,2021-04-26 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,121,MIRAMAR ENERGY FACILITY II,SDGE,,Miramar GT Substation 69 kV,SAN DIEGO,CA,Natural Gas,49.0,,,,,49.0,2006-08-16,2006-08-17 07:00:00,2009-03-31 07:00:00,2009-08-07 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,125,MOJAVE SOLAR (FKA HARPER LAKE SOLAR),SCE,NOL,Coolwater-Kramer 230kv line,SAN BERNARDINO,CA,Solar,250.0,,,,,250.0,2006-08-22,2006-08-22 07:00:00,2010-08-01 07:00:00,2014-12-04 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,131,DPT 1,SCE,NOL,Eldorado-Baker-Cool Water-Dunn Siding-Mountain Pass 115kV line,SAN BERNARDINO,CA,Solar,132.0,,,,,132.0,2006-09-25,2006-09-25 07:00:00,2010-06-30 07:00:00,2013-12-30 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,132,NORTH SKY RIVER WIND,SCE,Northern,Highwind Substation 230kV bus,KERN,CA,Wind Turbine,162.0,,,,,162.0,2006-09-27,2006-09-27 07:00:00,2010-12-31 08:00:00,2012-12-07 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,137,CARLSBAD 1,SDGE,,Encina Substation 230 kV,SAN DIEGO,CA,Natural Gas,211.0,,,,,211.0,2006-10-16,2006-10-17 07:00:00,2017-08-01 07:00:00,2018-11-19 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,146,DESERT SUNLIGHT PV I,SCE,Eastern,Red Bluff Substation 230kV,RIVERSIDE,CA,Solar,250.0,Battery,230.0,,,250.0,2006-11-16,2006-11-16 08:00:00,2008-12-01 08:00:00,,COMPLETED,Serial LGIP,,
public_queue,completed,147,DESERT SUNLIGHT PV II,SCE,Eastern,Red Bluff Substation 230kV,RIVERSIDE,CA,Solar,300.0,Battery,230.0,,,300.0,2006-11-16,2006-11-16 08:00:00,2010-02-01 08:00:00,,COMPLETED,Serial LGIP,,
public_queue,completed,159A,ENERGIA SIERRA JUAREZ WIND,SDGE,,East County Substation 230 kV,BAJA CALIFORNIA,MX,Wind Turbine,256.0,,,,,256.0,2006-12-06,2006-12-22 08:00:00,2009-06-01 07:00:00,2022-01-13 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,162,DPT 2,SCE,NOL,Eldorado-Baker-Cool Water-Dunn Siding-Mountain Pass 115kV line,SAN BERNARDINO,CA,Solar,126.0,,,,,126.0,2007-01-05,2007-01-05 08:00:00,2010-06-30 07:00:00,2013-12-30 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,163,DESERT STATELINE PROJECT,SCE,EOP,Mountain Pass Substation 115kV,SAN BERNARDINO,CA,Solar,300.0,,,,,300.0,2007-01-09,2007-01-09 08:00:00,2010-12-31 08:00:00,2016-08-30 07:00:00,COMPLETED,TC,,
public_queue,completed,166,CALIFORNIA VALLEY PV,PGAE,,Midway-Morrow Bay 230kV line,SAN LUIS OBISPO,CA,Solar,210.0,,,,,210.0,2007-01-23,2007-01-23 08:00:00,2010-12-31 08:00:00,2014-10-27 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,188,RISING TREE WIND FARM (FKA HOMESTEAD WIND FARM),SCE,Northern,Windhub Substation 230kV,KERN,CA,Wind Turbine,198.0,,,,,198.0,2007-03-23,2007-03-23 07:00:00,2013-12-15 08:00:00,2015-06-25 07:00:00,COMPLETED,TC,,
public_queue,completed,189,CARLSBAD 2,SDGE,,Encina Substation 138 kV,SAN DIEGO,CA,Natural Gas,105.8,,,,,105.8,2007-03-30,2007-03-30 07:00:00,2010-05-01 07:00:00,2019-06-10 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,193,GENESIS MCCOY,SCE,Eastern,Colorado River Substation 500kV,RIVERSIDE,CA,Solar,500.0,Battery,230.0,,,500.0,2007-03-19,2007-04-04 07:00:00,2010-12-31 08:00:00,2021-06-30 07:00:00,COMPLETED,TC,,
public_queue,completed,194,CARRIZO PLAIN SOLAR,PGAE,,Morro Bay-Midway #1 & #2 lines 230kV ,SAN LUIS OBISPO,CA,Solar,190.0,,,,,190.0,2007-04-05,2007-04-05 07:00:00,2010-12-31 08:00:00,2014-10-27 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,201,ORANGE GROVE,SDGE,,Pala Substation 69 kV,SAN DIEGO,CA,Natural Gas,99.0,,,,,99.0,2007-04-02,2007-04-19 07:00:00,2008-05-31 07:00:00,2010-06-16 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,233,IVANPAH SEGS 3,SCE,NOL,Ivanpah Substation 115kV,SAN BERNARDINO,CA,Solar,132.0,,,,,132.0,2007-06-27,2007-06-27 07:00:00,2013-06-30 07:00:00,2013-12-30 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,239,CALIFORNIA VALLEY SOLAR RANCH (FKA CARRIZO SOLAR FARM II),PGAE,,Midway-Morro Bay 230kV line,SAN LUIS OBISPO,CA,Solar,250.0,,,,,250.0,2007-07-11,2007-07-11 07:00:00,2010-12-01 08:00:00,2014-02-13 08:00:00,COMPLETED,TC,,
public_queue,completed,242,DESERT TOPAZ PV 2,PGAE,,Morro Bay-Midway 230kV line,SAN LUIS OBISPO,CA,Solar,150.0,,,,,150.0,2007-07-13,2007-07-13 07:00:00,2012-09-01 07:00:00,2014-10-27 07:00:00,COMPLETED,TC,,
public_queue,completed,252,AES REDONDO BEACH UNIT 7,SCE,Metro,Redondo Beach Generating Station 220kV switchyard,LOS ANGELES,CA,Natural Gas,25.96,,,,,25.96,2007-07-11,2007-08-06 07:00:00,2007-05-23 07:00:00,2010-02-07 08:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,261A,CALRENEW-1(A),PGAE,,Mendota-San Joaquin-Helm 70kV line,FRESNO,CA,Solar,5.0,,,,,5.0,2007-10-09,2007-10-09 07:00:00,2009-04-15 07:00:00,2010-04-20 07:00:00,COMPLETED,AMEND 39,,
public_queue,completed,267,LODI ENERGY CENTER,PGAE,,Gold Hill-Eight Mile 230kV lines,SAN JOAQUIN,CA,Natural Gas,280.0,,,,,280.0,2007-10-23,2007-10-23 07:00:00,2012-04-16 07:00:00,2012-07-16 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,274,PALOMAR ENERGY CENTER EXPANSION,SDGE,,Palomar Energy Switchyard 230 kV,SAN DIEGO,CA,Natural Gas,54.0,,,,,54.0,2007-11-05,2007-11-05 08:00:00,2008-08-25 07:00:00,2008-08-24 07:00:00,COMPLETED,Serial LGIP,,
public_queue,completed,294,DRACKER SOLAR,SCE,,Colorado River Substation 220kV,RIVERSIDE,CA,Solar,485.0,Battery,340.0,,,485.0,2008-01-15,2008-01-16 08:00:00,2012-06-01 07:00:00,,COMPLETED,TC,,
public_queue,completed,304,ALPAUGH PV SOLAR GENERATION FACILITY,PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,50.0,,,,,50.0,2008-02-28,2008-02-28 08:00:00,2010-05-03 07:00:00,2013-03-08 08:00:00,COMPLETED,TC,,
public_queue,completed,320,MARSH LANDING GENERATION STATION - SIMPLE CYCLE UNITS,PGAE,,Contra Costa Substation 230kV switchyard,CONTRA COSTA,CA,Natural Gas,100.0,,,,,100.0,2008-03-12,2008-03-12 07:00:00,2013-05-01 07:00:00,2013-05-01 07:00:00,COMPLETED,TC,,
public_queue,completed,334,MARIPOSA ENERGY PROJECT (FKA DGC KELSO CT),PGAE,,Kelso Substation 230kV bus,ALAMEDA,CA,Natural Gas,195.9,,,,,195.9,2008-04-04,2008-04-04 07:00:00,2012-06-01 07:00:00,2012-06-30 07:00:00,COMPLETED,TC,,
public_queue,completed,337,BORREGO SOLAR I,SDGE,,Borrego Substation 69 kV,SAN DIEGO,CA,Solar,26.0,,,,,25.75,2008-04-02,2008-04-18 07:00:00,2011-04-01 07:00:00,2013-02-12 08:00:00,COMPLETED,TC,,
public_queue,completed,340,ATWELL ISLAND PV SOLAR GENERATING FACILITY,PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,20.0,,,,,20.0,2008-04-02,2008-04-22 07:00:00,2010-05-01 07:00:00,2013-03-08 08:00:00,COMPLETED,SGIP,,
public_queue,completed,356,CUYAMA SOLAR,PGAE,,Taft-Cuyama #1 70kV line,SAN LUIS OBISPO,CA,Solar,40.0,,,,,40.0,2008-04-28,2008-04-28 07:00:00,2012-04-01 07:00:00,2017-11-30 08:00:00,COMPLETED,TC,,
public_queue,completed,365,ALMASOL,SCE,Eastern,Red Bluff Substation 230kV,RIVERSIDE,CA,Solar,457.0,Battery,50.0,,,457.0,2008-05-06,2008-05-12 07:00:00,2013-12-28 08:00:00,2022-06-27 07:00:00,COMPLETED,TC,,
public_queue,completed,407,SOLAR STAR 1 ,SCE,Northern,Cottonwind-Whirlwind 230kV line,KERN,CA,Solar,310.0,,,,,310.0,2008-05-30,2008-05-30 07:00:00,2012-07-01 07:00:00,2015-06-08 07:00:00,COMPLETED,TC,,
public_queue,completed,408,SOLAR STAR 2,SCE,Northern,Cottonwind-Whirlwind 230kV line,KERN,CA,Solar,276.0,,,,,276.0,2008-05-30,2008-05-30 07:00:00,2012-07-01 07:00:00,2015-06-25 07:00:00,COMPLETED,TC,,
public_queue,completed,412,AV SOLAR ONE PROJECT,SCE,Northern,Whirlwind Substation 230kV,LOS ANGELES,CA,Solar,250.0,,,,,250.0,2008-05-30,2008-05-30 07:00:00,2012-08-01 07:00:00,2014-06-19 07:00:00,COMPLETED,TC,,
public_queue,completed,421,SLOTH,SCE,Eastern,Red Bluff Substation 220kV,RIVERSIDE,CA,Solar,49.5,Battery,15.0,,,49.5,2008-05-30,2008-05-30 07:00:00,2012-02-01 08:00:00,2024-03-26 07:00:00,COMPLETED,TC,,
public_queue,completed,429,WISTARIA RANCH SOLAR ENERGY,SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,100.0,,,,,100.0,2008-05-30,2008-05-30 07:00:00,2014-07-01 07:00:00,2018-11-06 08:00:00,COMPLETED,TC,,
public_queue,completed,442,CENTINELA SOLAR ENERGY,SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,125.0,,,,,125.0,2008-05-30,2008-05-30 07:00:00,2013-10-01 07:00:00,2014-07-30 07:00:00,COMPLETED,TC,,
public_queue,completed,467,SILVER STATE SOUTH SOLAR PROJECT,SCE,EOP,Eldorado-Ivanpah 230kV line,CLARK,NV,Solar,230.0,Battery,200.0,,,230.0,2008-05-30,2008-06-02 07:00:00,2012-08-01 07:00:00,2016-08-23 07:00:00,COMPLETED,TC,,
public_queue,completed,468,AGUA CALIENTE,SDGE,,Hoodoo Wash Switchyard 500 kV,YUMA,AZ,Solar,290.0,,,,,290.0,2008-05-30,2008-06-02 07:00:00,2012-08-01 07:00:00,2014-06-10 07:00:00,COMPLETED,TC,,
public_queue,completed,472,BLUE LAKE POWER,PGAE,,Blue Lake Power Substation,,,Biofuel,11.0,Biofuel,0.0,,,0.0,2010-11-20,2008-08-11 07:00:00,2008-12-20 08:00:00,2010-09-09 07:00:00,COMPLETED,SGIP,,
public_queue,completed,473,ALPAUGH NORTH PV SOLAR GENERATING FACILITY,PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,20.0,,,,,20.0,2008-09-03,2008-09-12 07:00:00,2010-05-01 07:00:00,2013-03-08 08:00:00,COMPLETED,SGIP,,
public_queue,completed,477,AMERESCO BUTTE COUNTY LANDFILL,PGAE,,Centerville-Table Mountain 60kV line,BUTTE,CA,Biofuel,4.0,,,,,4.0,2009-02-02,2009-02-06 08:00:00,2010-03-31 07:00:00,2012-05-15 07:00:00,COMPLETED,SGIP,,
public_queue,completed,478,CORCORAN PV GENERATION FACILITY,PGAE,,Corcoran-Kingsburg 115kV #2 line,KINGS,CA,Solar,20.0,,,,,20.0,2009-02-17,2009-02-17 08:00:00,2011-11-01 07:00:00,2013-08-14 07:00:00,COMPLETED,SGIP,,
public_queue,completed,479,WHITE RIVER PV 20MVA SOLAR GENERATION FACILITY,PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,20.0,,,,,20.0,2009-03-13,2009-03-13 07:00:00,2011-10-01 07:00:00,2013-06-25 07:00:00,COMPLETED,SGIP,,
public_queue,completed,481,BVBP REPOWERING PROJECT,PGAE,,Valley Springs-Martel #2 60kV line,AMADOR,CA,Biofuel,18.4,,,,,18.4,2009-04-06,2009-04-20 07:00:00,2010-04-01 07:00:00,2012-01-30 08:00:00,COMPLETED,SGIP,,
public_queue,completed,482,ATWELL WEST PV SOLAR GENERATING FACILITY,PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,20.0,,,,,20.0,2009-04-24,2009-04-24 07:00:00,2012-08-01 07:00:00,2015-06-11 07:00:00,COMPLETED,SGIP,,
public_queue,completed,484,LOST HILLS SOLAR,PGAE,,Arco-Carneras 70 kV Line,SAN FRANCISCO,CA,Solar,20.0,,,,,20.0,2009-06-11,2009-06-11 07:00:00,2013-12-31 08:00:00,2015-04-10 07:00:00,COMPLETED,SGIP,,
public_queue,completed,495,TULLOCH POWERHOUSE,PGAE,,Tulloch 115kV tap,TUOLUMNE,CA,Water,7.2,,,,,7.2,2009-07-24,2009-07-31 07:00:00,2011-10-01 07:00:00,2012-03-31 07:00:00,COMPLETED,C01,,
public_queue,completed,502,SILVER STATE SOUTH SOLAR PROJECT (FKA SILVER STATE SOLAR II),SCE,EOP,Eldorado-Ivanpah 230kV line,CLARK,NV,Solar,20.0,,,,,20.0,2009-07-28,2009-07-31 07:00:00,2016-05-01 07:00:00,2016-08-23 07:00:00,COMPLETED,C01,,
public_queue,completed,503,CMS2 (FKA BOULDER CITY PV),SDGE,,Merchant Switchyard 230 kV,CLARK,NV,Solar,155.0,,,,,155.0,2009-07-28,2009-07-31 07:00:00,2016-01-01 08:00:00,2015-06-14 07:00:00,COMPLETED,C01,,
public_queue,completed,509,EL CAJON ENERGY CENTER,SDGE,,El Cajon Substation 69 kV,SAN DIEGO,CA,Natural Gas,49.9,,,,,49.9,2009-07-31,2009-07-31 07:00:00,2010-06-15 07:00:00,2010-10-31 07:00:00,COMPLETED,C01,,
public_queue,completed,510,IV SUBSTATION SOUTH,SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,130.0,,,,,130.0,2009-07-31,2009-07-31 07:00:00,2012-07-01 07:00:00,2013-10-11 07:00:00,COMPLETED,C01,,
public_queue,completed,517,OLD RIVER 1,PGAE,,Kern-Old River #1 70kV line,KERN,CA,Solar,20.0,,,,,20.0,2009-08-19,2009-08-19 07:00:00,2012-12-31 08:00:00,2014-12-30 08:00:00,COMPLETED,SGIP,,
public_queue,completed,526,PAIGE SOLAR ,PGAE,,Schindler-Coalinga #2 70kV line,FRESNO,CA,Solar,20.0,,,,,20.0,2009-09-11,2009-09-11 07:00:00,2012-01-01 08:00:00,2017-03-09 08:00:00,COMPLETED,SGIP,,
public_queue,completed,529,FRESHWATER SOLAR GENERATING FACILITY (FKA SWEETWATER PV 20MVA SOLAR GENERATING FACILITY),PGAE,,Corcoran- Kingsburg #1 115kV line,KINGS,CA,Solar,20.0,,,,,20.0,2009-10-19,2009-10-19 07:00:00,2013-08-01 07:00:00,2016-01-15 08:00:00,COMPLETED,SGIP,,
public_queue,completed,532,WHITNEY POINT SOLAR,PGAE,,Schindler-Huron-Gates 70kV line,FRESNO,CA,Solar,20.0,,,,,20.0,2009-11-02,2009-11-02 08:00:00,2012-01-01 08:00:00,2017-04-15 07:00:00,COMPLETED,SGIP,,
public_queue,completed,548,VEGA SOLAR (FKA: FRV VEGA SOLAR),PGAE,,Mercy Springs Substation 70kV,KINGS,CA,Solar,20.0,,,,,20.0,2009-11-19,2010-01-15 08:00:00,2011-10-31 07:00:00,2015-03-23 07:00:00,COMPLETED,SGIP,,
public_queue,completed,557,WHITE RIVER 2 (FKA:WHITE RIVER WEST 19.75 MW PV GENERATION FACILTY),PGAE,,Smyrna-Alpaugh 115kV line,TULARE,CA,Solar,19.75,,,,,19.75,2010-01-27,2010-02-01 08:00:00,2013-04-01 07:00:00,2014-10-01 07:00:00,COMPLETED,C02,,
public_queue,completed,558,CORCORAN 2 GENERATING FACILITY (FKA: CORCORAN WEST 19.75 MW PV GENERATION FACILTY),PGAE,,Corcoran-Kingsburg #2 115kV,KINGS,CA,Solar,19.75,,,,,19.75,2010-01-27,2010-02-01 08:00:00,2013-06-01 07:00:00,2015-05-20 07:00:00,COMPLETED,C02,,
public_queue,completed,559,REGULUS SOLAR (FKA FRV REGULUS SOLAR),PGAE,,Wheeler Ridge-Lamont 115kV,KERN,CA,Solar,60.0,,,,,60.0,2010-01-27,2010-02-01 08:00:00,2012-07-01 07:00:00,2014-11-11 08:00:00,COMPLETED,C02,,
public_queue,completed,568,RUSSELL CITY ENERGY CENTER FD3 UPGRADE,PGAE,,Eastshore Substation 230kV Bus,ALAMEDA,CA,Natural Gas,25.0,,,,,25.0,2010-01-28,2010-02-01 08:00:00,2013-05-01 07:00:00,2013-08-08 07:00:00,COMPLETED,C02,,
public_queue,completed,574,PIO PICO ENERGY CENTER,SDGE,,Otay Mesa Switchyard 230 kV,SAN DIEGO,CA,Natural Gas,308.0,,,,,308.0,2010-01-29,2010-02-01 08:00:00,2013-05-01 07:00:00,2016-11-03 07:00:00,COMPLETED,C02,,
public_queue,completed,576,BLYTHE MESA SOLAR,SCE,Eastern,Colorado River Sub 230kV Bus,RIVERSIDE,CA,Solar,224.0,Battery,112.0,,,224.0,2010-01-29,2010-02-01 08:00:00,2013-12-31 08:00:00,2022-12-22 08:00:00,COMPLETED,C02,,
public_queue,completed,577,SOLAR STAR CALIFORNIA XIII (QUINTO),PGAE,,Los Banos-Westley 230kV,MERCED,CA,Solar,110.0,,,,,110.0,2010-01-29,2010-02-01 08:00:00,2013-12-31 08:00:00,2015-11-30 08:00:00,COMPLETED,C02,,
public_queue,completed,581,HENRIETTA SOLAR (FKA SUNPOWER HENRIETTA SOLAR),PGAE,,Henrietta-GWF 115 kV Line,KINGS,CA,Solar,100.0,,,,,100.0,2010-01-29,2010-02-01 08:00:00,2013-05-01 07:00:00,2016-08-15 07:00:00,COMPLETED,C02,,
public_queue,completed,590,CAMPO VERDE SOLAR (FKA USS WIXOM SOLAR 1),SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,147.0,,,,,147.0,2010-01-29,2010-02-01 08:00:00,2012-12-31 08:00:00,2013-10-22 07:00:00,COMPLETED,C02,,
public_queue,completed,602,CATALINA SOLAR,SCE,Northern,Whirlwind Substation 230kV,KERN,CA,Solar,145.44,,,,,145.44,2010-01-30,2010-02-01 08:00:00,2013-07-01 07:00:00,2022-12-29 08:00:00,COMPLETED,C02,,
public_queue,completed,606,TRACY - ADDITIONAL CAPACITY,PGAE,,Schulte Switching Station 115kV bus,SAN JOAQUIN,CA,Natural Gas,20.0,,,,,20.0,2010-02-01,2010-02-01 08:00:00,2012-06-01 07:00:00,2012-05-31 07:00:00,COMPLETED,C02,,
public_queue,completed,607,NORTH STAR SOLAR 1,PGAE,,Mendota Substation 115 kV bus,FRESNO,CA,Solar,60.0,,,,,60.0,2010-02-01,2010-02-01 08:00:00,2012-10-01 07:00:00,2015-06-20 07:00:00,COMPLETED,C02,,
public_queue,completed,608,IMPERIAL VALLEY WEST,SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,150.0,,,,,150.0,2010-02-01,2010-02-01 08:00:00,2013-05-01 07:00:00,2016-01-21 08:00:00,COMPLETED,C02,,
public_queue,completed,620,MARICOPA WEST SOLAR PV (FKA COPUS SOLAR ONE),PGAE,,Copus Road Sub 70kV bus,KERN,CA,Solar,20.0,,,,,20.0,2010-04-26,2010-04-26 07:00:00,2014-12-31 08:00:00,2015-12-12 08:00:00,COMPLETED,SGIP,,
public_queue,completed,621A,ORION SOLAR I (FKA: FRV ORION KERN SOLAR),PGAE,,Weedpatch - San Bernard 70 KV line,KERN,CA,Solar,20.0,,,,,20.0,2010-05-05,2010-05-05 07:00:00,2012-04-02 07:00:00,2014-06-26 07:00:00,COMPLETED,SGIP,,
public_queue,completed,622B,ADOBE SOLAR (FKA FRV ADOBE SOLAR),PGAE,,Wheeler Ridge-Lamont 115 kv,KERN,CA,Solar,20.0,,,,,20.0,2010-05-05,2010-05-05 07:00:00,2012-03-31 07:00:00,2014-05-21 07:00:00,COMPLETED,SGIP,,
public_queue,completed,632,ADAMS EAST,PGAE,,Wesix 70kV Tap,FRESNO,CA,Solar,19.0,,,,,19.0,2010-05-25,2010-05-25 07:00:00,2012-12-31 08:00:00,2014-12-13 08:00:00,COMPLETED,SGIP,,
public_queue,completed,632B,SUMMER WHEAT SOLAR FARM,PGAE,,Stroud switching station 70kV,FRESNO,CA,Solar,20.0,,,,,18.5,2010-06-01,2010-06-01 07:00:00,2012-12-01 08:00:00,2018-10-11 07:00:00,COMPLETED,SGIP-TC,,
public_queue,completed,633,WESTLANDS SOLAR FARM PV1,PGAE,,Gates-Coalinga 70 kV Line #1,FRESNO,CA,Solar,18.0,,,,,18.0,2010-06-02,2010-06-02 07:00:00,2012-11-30 08:00:00,2014-02-14 08:00:00,COMPLETED,SGIP,,
public_queue,completed,636,KANSAS,PGAE,,Leprino Food (Lemoore) 115 kV Tap Line,KINGS,CA,Solar,20.0,,,,,20.0,2010-07-02,2010-07-06 07:00:00,2012-12-31 08:00:00,2014-12-18 08:00:00,COMPLETED,SGIP,,
public_queue,completed,637,KANSAS SOUTH,PGAE,,Henrietta-Jacobs Corner 70kV,KINGS,CA,Solar,20.0,,,,,20.0,2010-07-02,2010-07-06 07:00:00,2012-12-31 08:00:00,2013-06-06 07:00:00,COMPLETED,SGIP,,
public_queue,completed,643AE,DESERT HARVEST ,SCE,Eastern,Red Bluff Sub 230kV Bus,RIVERSIDE,CA,Solar,150.0,Battery,35.0,,,150.0,2010-07-30,2010-07-31 07:00:00,2014-01-01 08:00:00,2020-12-11 08:00:00,COMPLETED,C03,,
public_queue,completed,643AJ,WILLOW SPRINGS 2,SCE,Northern,Whirlwind Sub 230 kV Bus,KERN,CA,Solar,100.0,,,,,100.0,2010-07-30,2010-07-31 07:00:00,2013-06-01 07:00:00,2019-01-29 08:00:00,COMPLETED,C03,,
public_queue,completed,643AM,CENTINELA SOLAR ENERGY EXPANSION (45 MW) ,SDGE,,Imperial Valley Substation 230 kV,IMPERIAL,CA,Solar,45.0,,,,,45.0,2010-07-30,2010-07-31 07:00:00,2014-03-01 08:00:00,2014-08-15 07:00:00,COMPLETED,C03,,
public_queue,completed,643G,SPI ANDERSON 2,PGAE,,Cascade-Cottonwood 115 kV,,,Biofuel,27.15,Biofuel,27.15,,,27.15,2010-07-20,2010-07-31 07:00:00,2012-03-01 08:00:00,2015-09-09 07:00:00,COMPLETED,C03,,
public_queue,completed,643T,MESQUITE SOLAR 1 (FKA MESQUITE GENERATION),SDGE,,Hassayampa Common Bus 500 kV,MARICOPA,AZ,Solar,165.0,,,,,165.0,2010-07-30,2010-07-31 07:00:00,2015-10-31 07:00:00,2014-01-01 08:00:00,COMPLETED,C03,,
public_queue,completed,643W,RE MUSTANG,PGAE,,Gates-Gregg 230 kV and Gates-McCall 230 kV,KINGS,CA,Solar,100.0,Battery,75.0,,,100.0,2010-07-08,2010-07-31 07:00:00,2014-06-30 07:00:00,2021-10-29 07:00:00,COMPLETED,C03,,
public_queue,completed,643X,RE TRANQUILLITY,PGAE,,Helm-Panoche 230 kV and Panoche-Kearney 230kV,FRESNO,CA,Solar,200.0,Battery,72.0,,,200.0,2010-07-30,2010-07-31 07:00:00,2014-06-30 07:00:00,2022-03-16 07:00:00,COMPLETED,C03,,
public_queue,completed,644,CHOWCHILLA SOLAR PROJECT,PGAE,,Dairyland - Legrand 115 kV,MADERA,CA,Solar,20.0,,,,,20.0,2010-08-16,2010-08-16 07:00:00,2012-01-03 08:00:00,2015-12-23 08:00:00,COMPLETED,SGIP-TC,,
public_queue,completed,644A,JACUMBA SOLAR FARM,SDGE,,East County Substation 138 kV,SAN DIEGO,CA,Solar,20.0,,,,,20.0,2010-08-17,2010-08-17 07:00:00,2012-05-01 07:00:00,2017-07-25 07:00:00,COMPLETED,SGIP-TC,,
